item,itemLabel,position,positionLabel,start,psid
Q104904363,Bounthong Chitmany,Q7925053,Vice President of Laos,2021-03-22,Q104904363-E796FA01-3651-4DA7-B996-21AC61EA5CFE
Q16139501,Pany Yathotou,Q7925053,Vice President of Laos,2021-03-22,Q16139501-B01A85AB-F93C-4733-A722-4064208B69DE
Q25999464,Saleumxay Kommasith,Q113470653,Minister of Foreign Affairs,2016-04-20,Q25999464-77AB13CC-E0F6-48C8-82E3-B70E92D8C653
Q7180477,Phankham Viphavan,Q778651,Prime Minister of Laos,2021-03-22,Q7180477-B2E24486-67AE-4EF6-8EBB-1E938AAD6510
